HHID,Date,Purchase
901509,6,1
901509,7,1
901509,19,0
901509,23,0
901509,24,0
901509,25,1
901509,36,0
901509,42,1
901509,46,1
901509,49,1
901509,55,0
901509,61,0
901509,62,0
901509,64,0
901509,65,1
901509,66,0
901509,71,0
901509,74,0
901509,75,0
901509,86,0
901509,87,0
901509,88,0
901509,91,0
901509,92,0
901528,98,0
901528,162,0
901528,198,0
901531,36,0
901564,35,0
901564,36,0
901564,37,0
901564,38,0
901564,40,0
901564,42,0
901564,51,0
901564,55,0
901564,57,1
901564,92,0
901564,160,0
901564,220,0
901564,223,0
901564,230,0
901564,240,0
901568,244,0
901572,8,0
901610,7,1
901610,16,1
901610,32,1
901610,48,0
901610,51,1
901610,68,1
901610,186,0
901610,187,1
901610,196,0
901610,204,0
901610,211,1
901610,212,1
901610,218,1
901610,225,1
901610,229,0
901610,234,1
901610,244,1
901663,96,0
901663,113,0
901663,187,0
901663,194,0
901677,72,0
901677,167,0
901677,171,0
901869,155,0
901869,161,0
901869,205,0
901869,238,0
901869,240,0
901910,195,0
901910,200,0
901910,230,0
902002,67,0
902254,149,0
902335,68,1
902514,63,0
902557,183,0
902615,189,0
902615,226,0
902738,11,1
902738,14,0
902738,34,0
902738,61,1
902738,67,0
902738,69,1
902738,76,0
902738,84,1
902738,89,0
902738,102,0
902738,107,0
902738,109,0
902738,133,0
902738,136,1
902738,138,1
902738,152,0
902738,156,1
902738,158,0
902738,162,0
902738,163,1
902738,167,0
902738,170,0
902738,172,1
902738,185,1
902738,189,0
902738,190,0
902738,194,0
902738,195,0
902738,209,0
902738,213,0
902738,232,0
902738,234,1
902785,107,0
902785,203,0
902815,101,0
903344,1,0
903344,3,0
903344,5,1
903344,81,0
903344,86,0
903392,18,1
903392,19,0
903392,21,0
903392,24,0
903392,26,0
903392,29,0
903392,36,0
903392,37,0
903812,207,0
903939,3,0
903939,4,0
903939,13,0
903939,14,1
903939,20,0
903939,27,1
903939,28,0
903939,51,0
903939,52,1
903939,62,1
903939,85,0
903939,86,1
904017,75,0
904017,76,0
904017,87,0
904170,31,0
904170,49,0
904170,60,0
904170,71,0
904170,77,1
904196,58,0
904196,71,0
904196,72,0
904235,56,0
904235,106,0
904275,60,0
904300,49,0
904300,83,0
904317,214,1
904369,105,0
904392,79,0
904392,97,0
904397,187,0
904423,39,0
904423,63,0
904435,63,0
904435,151,1
904479,17,0
904479,80,0
904479,82,1
904479,105,1
904479,127,0
904480,36,0
904532,51,0
904532,186,0
904532,245,0
904543,71,0
904556,36,0
904603,41,0
904735,227,0
904750,36,0
904940,222,0
904940,224,0
904965,94,0
905059,113,1
905059,206,1
905059,208,0
905059,217,0
905063,66,0
905107,95,0
905107,101,0
905116,22,0
905164,228,0
905179,5,0
905222,173,0
905258,50,0
905258,117,0
905262,219,0
905345,98,0
905345,154,0
905345,232,0
905376,60,1
905376,165,1
905499,5,0
905499,11,0
905499,48,0
905499,135,0
905499,214,0
905614,13,0
905630,112,0
905644,22,0
905644,32,0
905644,34,1
905655,24,0
905655,26,0
905655,31,0
905775,171,0
905775,238,0
905904,21,0
905908,128,0
905908,182,0
905951,4,0
905951,7,0
905957,105,1
905957,181,1
906046,134,0
906046,174,0
906046,226,0
906077,32,0
906082,85,0
906082,100,0
906082,104,0
906082,245,1
906201,234,0
906220,184,0
906236,38,0
906236,39,0
906236,41,0
906247,90,0
906366,35,0
906434,185,0
906434,231,0
906536,23,0
906536,45,0
906536,50,1
906536,124,1
906536,132,1
906536,143,1
906536,146,0
906536,152,0
906536,184,0
906641,86,0
906641,187,0
906641,192,1
906743,81,0
906743,96,0
906743,192,0
906760,66,1
906760,132,0
906760,147,0
906888,33,0
906926,229,0
907174,19,0
907174,238,0
907224,93,0
907224,94,1
907224,95,0
907224,97,0
907224,98,0
907224,99,0
907224,101,1
907224,102,0
907224,105,0
907224,109,0
907224,110,0
907224,111,0
907224,112,0
907224,113,0
907224,117,1
907224,119,0
907224,121,0
907224,122,0
907224,124,0
907224,125,1
907224,126,0
907224,127,0
907224,130,1
907224,143,1
907224,145,0
907224,152,1
907224,155,0
907224,161,0
907224,172,0
907224,173,0
907224,174,0
907224,176,0
907224,179,0
907224,186,0
907224,220,0
907224,225,0
907224,239,0
907224,241,0
907224,243,0
907224,244,0
907224,245,1
907268,182,0
907268,196,0
907268,219,0
907337,16,0
907337,132,1
907337,149,1
907337,150,1
907337,158,0
907337,171,0
907337,192,0
907337,197,1
907337,236,0
907337,240,0
907337,245,0
907394,157,0
907394,202,0
907510,131,0
907510,156,0
907510,163,0
907525,149,0
907525,150,0
907525,211,0
907525,225,0
907525,227,0
907636,2,0
907636,80,0
907643,8,0
907667,64,0
907689,120,0
907829,68,0
907876,54,0
907960,95,0
907960,127,0
908005,110,1
908005,166,0
908073,2,0
908073,103,0
908073,132,0
908298,2,0
908298,5,0
908298,159,0
908298,161,0
908298,162,0
908321,19,0
908321,20,0
908321,26,0
908338,164,0
908344,48,0
908374,80,0
908477,180,0
908477,216,0
908744,63,0
908758,81,0
908907,12,0
908907,90,0
908907,188,0
908989,40,0
909141,25,0
909167,22,0
909167,45,0
909167,50,0
909218,76,0
909266,166,0
909268,23,0
909268,193,0
909268,213,1
909359,15,0
909359,227,0
909552,63,1
909552,133,0
909552,162,0
909552,177,1
909552,182,1
909552,191,1
909552,195,1
909608,20,0
909608,136,0
909608,176,0
909658,96,0
909707,55,0
909707,87,0
909825,194,0
909854,115,0
910028,133,0
910028,225,0
910028,230,0
910153,194,0
910187,114,1
910187,222,0
910192,66,0
910192,113,0
910220,15,0
910347,29,0
910377,97,0
910377,227,0
910413,201,0
910456,22,0
910456,25,1
910456,90,0
910732,201,1
910760,107,1
910760,137,0
910760,138,1
910760,163,1
910760,179,0
910869,72,0
910901,68,0
910988,99,0
911044,51,0
911118,53,1
911118,69,0
911118,71,0
911118,85,1
911126,234,0
911153,87,0
911213,55,0
911321,177,0
911334,120,0
911397,241,0
911435,68,0
911468,29,0
911468,33,1
911552,7,0
911552,10,0
911552,17,0
911552,44,0
911552,62,0
911552,63,0
911552,89,1
911552,95,0
911552,169,0
911653,107,0
911720,87,0
911720,91,0
911720,107,0
911929,4,1
911929,7,0
911929,8,0
911940,77,1
911940,78,0
911940,79,0
911940,80,0
911940,81,1
911940,82,1
911940,83,0
911940,84,0
911988,14,0
912021,109,0
912021,192,0
912079,10,1
912079,54,0
912121,188,1
912121,189,0
912139,21,0
912139,140,0
912139,191,0
912139,200,0
912139,239,0
912150,60,0
912269,135,0
912269,145,1
912269,150,0
912269,151,0
912269,155,0
912269,160,0
912269,163,0
912269,169,1
912269,170,0
912269,171,1
912269,188,1
912269,191,0
912369,165,0
912369,218,0
912369,220,0
912466,226,0
912466,227,1
912562,228,0
912606,84,0
912606,101,0
912768,92,0
912829,59,0
912871,30,0
912871,33,0
912874,43,0
912874,108,0
912874,228,0
912914,19,0
912967,24,0
912976,4,0
912976,11,0
912976,74,0
912976,89,0
912976,105,0
913006,5,0
913006,57,0
913040,64,0
913040,67,0
913078,46,0
913146,93,0
913159,232,0
913241,109,0
913476,78,0
913476,179,1
913476,234,1
913628,178,0
913630,7,0
913687,35,0
913688,5,0
913688,9,0
913688,19,0
913717,196,0
913751,81,0
913762,171,0
913762,172,1
913762,196,1
913787,174,0
913787,176,1
913787,181,1
913805,27,0
913839,58,0
913881,9,0
913881,177,0
913893,127,0
913909,76,0
913909,207,0
913913,169,0
913913,191,1
913913,197,0
913990,161,0
914054,242,0
914221,100,0
914250,120,0
914266,2,0
914371,121,0
914371,193,0
914389,59,0
914394,35,0
914394,63,0
914398,28,0
914510,22,0
914607,122,0
914607,209,0
914793,59,0
914793,84,0
914793,85,0
914795,2,0
914795,72,0
914795,112,0
914886,216,0
914992,37,0
914992,44,0
915035,45,0
915035,79,0
915086,17,0
915104,25,0
915104,95,0
915127,240,1
915132,22,0
915150,24,0
915252,176,1
915252,183,1
915253,16,0
915253,23,1
915307,47,0
915433,76,0
915646,97,0
915679,173,0
915679,234,0
915751,223,1
915986,9,0
915986,84,0
915986,87,0
915989,8,0
915989,40,0
916100,234,0
916298,73,0
916363,4,0
916363,38,0
916363,189,0
916363,197,1
916363,202,0
916363,217,0
916363,224,1
916363,225,1
916363,227,0
916363,232,0
916363,239,0
916379,79,0
916390,12,0
916390,107,0
916390,112,0
916390,129,0
916390,133,0
916390,140,0
916390,156,0
916390,179,0
916405,24,0
916405,25,0
916405,29,0
916405,31,0
916405,86,0
916405,107,0
916415,3,0
916418,104,0
916418,105,0
916450,24,0
916450,120,0
916451,5,0
916451,57,0
916451,104,0
916509,3,0
916528,67,0
916661,32,0
916661,150,0
916778,115,0
916778,236,1
916778,242,1
917028,101,0
917327,58,0
917368,135,0
917685,110,0
917685,236,0
917685,243,0
917748,141,0
917751,124,0
917770,18,0
917770,45,0
917770,191,0
917872,238,1
917872,239,0
917872,245,0
917953,5,0
918036,56,0
918085,20,0
918085,118,0
918344,154,0
918425,243,0
918425,245,1
918435,76,0
918470,99,0
918471,70,0
918614,200,0
918677,45,0
918942,16,0
919079,92,0
919079,104,0
919079,105,0
919079,112,0
919079,113,0
919079,135,0
919079,143,1
919079,164,0
919079,177,0
919092,24,0
919123,30,0
919296,22,0
919296,24,0
919296,36,0
919296,37,0
919296,38,0
919296,46,0
919537,41,0
919596,226,0
919596,245,0
919720,241,0
919861,27,0
919893,219,0
919916,19,0
919916,22,1
919916,106,1
919916,194,0
919916,200,1
920060,82,0
920060,177,1
920060,182,1
920060,197,0
920200,244,0
920200,245,0
920213,70,1
920356,139,0
920356,210,0
920517,201,0
920517,225,0
920615,57,0
920615,86,0
920744,184,0
921105,149,0
921264,8,0
921264,9,0
921264,51,0
921264,140,0
921339,244,0
921568,190,0
921647,117,0
921647,122,0
921684,243,0
921709,236,1
921791,93,0
921803,61,0
921803,102,0
921820,11,0
921883,69,0
922107,130,0
922193,187,0
922362,238,0
922362,239,0
922404,112,0
922404,113,1
922489,27,0
922489,59,0
922489,193,0
922489,235,0
922489,238,0
922582,15,0
922582,21,0
922582,141,0
922632,68,0
922868,80,0
922997,183,0
923124,50,0
923124,68,0
923280,52,1
923314,77,1
923314,90,0
923314,239,0
923342,175,0
923342,215,0
923344,2,0
923344,4,1
923367,229,0
923526,243,0
923535,79,0
923701,37,1
923701,84,0
923949,23,0
923973,13,0
924054,78,0
924187,68,0
924187,228,0
924379,93,0
924379,97,0
924449,219,1
924449,244,0
924579,204,0
924579,215,0
924579,242,0
924581,239,0
924581,241,0
924592,244,0
924791,33,0
924791,156,0
924791,185,0
924816,28,0
924816,30,0
924995,63,0
924995,85,0
925036,23,0
925117,50,0
925203,242,0
925297,149,0
925297,178,0
925297,185,0
925348,142,0
925601,172,0
925601,202,0
925612,54,0
925612,132,0
925877,51,1
925877,95,0
925953,13,0
926144,33,0
926144,34,0
926144,56,1
926195,180,0
926195,185,0
926195,215,0
926282,59,0
926331,41,0
926331,46,0
926331,54,0
926597,245,0
926758,78,0
926835,135,0
926835,140,0
926835,141,1
926870,9,0
926870,15,0
926870,25,0
926870,64,0
926870,113,0
926870,114,0
926870,217,0
926870,241,0
926934,29,0
926971,113,0
926971,122,0
926971,180,0
926984,221,0
927055,243,0
927093,223,0
927112,78,0
927187,219,0
927395,64,0
927462,46,0
927559,40,0
927582,237,1
927633,154,0
927633,156,0
927798,7,0
927798,15,1
927798,120,0
927858,105,0
927858,110,0
927858,115,0
927858,178,0
927858,183,1
927858,185,0
927858,209,0
927858,211,0
928008,39,0
928138,141,1
928138,143,1
928138,145,0
928138,146,0
928138,239,0
928223,225,1
928263,22,0
928436,91,0
928583,91,0
928583,101,0
928583,158,0
928583,166,0
928593,58,0
928593,139,1
928593,141,0
928593,144,0
928608,46,0
928737,18,0
929001,7,0
929016,105,0
929034,60,0
929049,29,0
929049,67,0
929049,78,0
929049,91,0
929104,245,0
929110,156,0
929526,89,0
929526,103,0
929526,108,0
929584,195,0
929912,35,0
929969,38,0
930162,14,0
930293,178,0
930428,75,0
930428,126,0
930437,47,0
930582,207,0
930604,12,1
930604,21,0
930604,32,0
930604,33,1
930604,45,0
930604,62,0
930604,65,1
930604,71,0
930604,153,0
930604,182,1
930604,191,1
930604,197,1
930604,210,1
930604,211,1
930660,81,1
930660,82,0
930660,146,0
930660,158,1
930660,165,0
930660,192,0
930660,194,0
930660,195,0
930660,201,0
931013,183,0
931130,7,0
931130,17,0
931130,27,0
931130,56,0
931130,104,1
931130,121,0
931130,149,1
931130,157,0
931130,164,1
931130,167,0
931130,236,0
931130,245,0
931143,15,0
931143,23,0
931187,127,0
931192,245,0
931212,95,1
931212,96,0
931248,61,0
931248,62,0
931248,74,0
931248,75,0
931248,76,0
931248,93,0
931248,156,0
931248,198,0
931248,207,1
931251,199,0
931299,4,0
931299,20,0
931299,99,0
931299,101,0
931299,108,0
931299,126,0
931374,7,0
931815,6,0
931815,28,0
931815,33,0
931815,133,0
931815,153,0
931815,223,0
931887,15,0
931887,38,0
932094,223,0
932094,237,0
932094,239,0
932258,36,0
932945,152,0
932945,221,0
933037,20,0
933037,47,0
933037,165,0
933045,47,0
933045,101,0
933045,135,0
933045,141,0
933046,86,1
933046,88,0
933060,34,0
933060,38,0
933060,62,0
933182,4,0
933263,103,0
933263,105,0
933263,141,0
933263,191,0
933389,121,0
933389,144,0
933438,3,0
933564,156,0
933564,167,0
933612,1,0
933612,13,0
933612,52,0
933612,59,1
933612,62,0
933612,86,0
933728,92,0
933810,79,1
933810,157,0
933811,120,0
933811,176,0
933811,243,0
933952,20,0
933952,71,0
934460,21,0
934464,125,0
934511,10,0
934511,11,0
934550,78,1
934558,13,0
934558,20,0
934558,64,0
934558,177,1
934558,179,0
934558,221,0
934558,223,1
934558,226,0
934558,227,1
934558,240,0
934618,7,0
934618,10,0
934618,52,0
934618,63,0
934618,83,0
934618,92,1
934618,182,0
934618,201,0
934618,203,0
934618,236,0
934618,244,0
934618,245,0
934685,79,0
934706,32,0
934706,46,0
934706,49,1
934721,233,0
934721,237,0
934756,111,0
934860,111,0
934860,114,0
934867,105,0
934889,50,0
934889,56,0
935109,19,0
935383,41,1
935383,52,0
935383,116,1
935383,180,0
935383,184,1
935383,218,1
935383,240,0
935405,161,0
935405,221,1
935405,231,0
935405,240,0
935466,39,1
935487,111,0
935594,50,0
935594,51,0
935594,56,0
935594,57,0
935594,87,0
935594,91,0
935613,237,0
935648,45,0
935967,8,0
935967,198,0
936213,86,0
936213,137,0
936231,8,0
936238,175,0
936823,172,0
936823,173,0
939005,9,1
939005,18,1
939005,25,0
940398,140,0
940398,142,1
941616,198,0
941992,206,1
941992,232,0
942133,153,0
942479,245,0
942929,232,0
943200,145,0
943524,11,0
943524,39,0
943611,216,0
943931,137,0
943931,168,0
943931,170,0
944486,11,0
945139,153,0
945251,155,0
945428,38,0
945428,52,0
945428,59,0
946814,61,0
946947,9,0
947057,18,0
947057,44,0
947057,81,0
947057,94,0
947057,151,0
947120,146,0
947135,98,0
947135,154,0
947327,67,0
947327,79,0
947528,41,0
947528,42,0
947528,52,0
947528,53,0
947528,117,0
947528,125,0
947528,132,0
947528,153,0
947561,129,0
947979,241,0
947979,244,0
949154,57,0
949154,211,1
949154,216,1
949154,218,0
949154,221,0
949154,228,1
949154,237,0
949154,242,1
949396,243,0
950045,225,0
950603,196,0
950603,218,0
950603,233,0
950603,238,0
950773,51,0
950773,81,0
952329,155,1
952454,31,0
952716,107,0
952716,129,0
952716,152,0
952716,233,0
952716,234,0
953443,22,0
953443,132,0
953443,144,0
953443,162,0
953526,219,0
953526,225,0
954073,65,0
954073,151,0
954149,236,0
954675,64,0
955337,232,0
956892,79,0
957363,49,0
957363,101,0
960496,17,0
961054,19,0
961196,241,0
963354,238,0
963605,108,0
964495,127,0
964890,243,0
967315,40,0
967315,54,0
967315,85,0
967315,148,0
967315,190,0
968511,201,0
968661,239,0
969000,122,0
969000,153,0
969000,221,1
969000,243,1
969901,33,0
971030,242,1
971030,244,0
971239,96,0
971293,132,0
971343,225,0
972158,241,0
972703,32,0
972703,233,0
973661,19,0
973661,21,0
973661,52,0
973661,101,0
973661,106,0
973661,244,0
973807,80,0
973807,92,0
973807,157,0
973807,160,0
973807,161,0
973945,243,0
975957,244,0
975986,154,0
976265,243,0
976517,147,0
978941,4,0
980559,131,0
980559,199,1
980559,208,1
980559,211,0
981345,156,0
981587,204,0
984076,204,0
984076,245,1
984708,146,0
985359,218,0
986202,13,0
989321,52,0
990107,77,0
990209,55,0
990209,139,1
990209,143,1
990320,121,1
990336,25,1
990336,35,1
990336,92,0
990336,233,0
990431,160,0
991238,32,0
991373,136,0
991664,129,0
991664,204,0
991685,109,0
991712,61,0
991722,235,0
991754,170,1
991754,198,0
991833,163,0
991857,14,0
991857,33,0
991857,110,0
991858,4,0
991869,65,0
991869,86,0
991869,116,0
991894,65,0
991918,155,0
991932,181,0
991932,219,0
991970,186,1
991984,230,0
992006,134,0
992025,7,0
992025,9,0
992025,13,0
992025,20,0
992025,21,0
992025,26,0
992025,34,0
992025,43,0
992025,46,0
992025,56,0
992025,57,1
992025,64,0
992025,69,0
992025,71,0
992025,80,1
992025,81,0
992025,87,0
992025,88,0
992025,89,0
992025,90,1
992025,94,0
992025,95,0
992025,98,0
992025,108,0
992025,116,0
992025,117,0
992025,124,0
992025,138,0
992025,144,0
992025,147,0
992025,148,0
992025,153,1
992025,155,1
992025,160,0
992025,175,0
992025,183,0
992025,187,0
992025,201,1
992025,236,0
992025,243,0
992043,101,0
992050,64,0
992184,140,0
992184,154,0
992184,161,0
993034,36,0
993034,37,1
993034,40,0
993034,132,0
993034,134,0
993034,162,0
993034,178,0
993034,213,0
993034,229,0
994331,42,0
995619,15,0
996614,45,0
999056,18,0
